stop_id,"stop_name","stop_desc",stop_lat,stop_lon
509053,"Av. Prof. Edgar Santos, 363","Ref.: Rua Cerro Azul",-23.548301,-46.498301
509058,"R. Dr. Campos Moura, 311","",-23.541972,-46.483879
509059,"R. Dr. Campos Moura, 341","R. Dr. Campos Moura, 341 Ref.: Rua Maria Eugênia Celso",-23.542110,-46.483763
509060,"Av. Prof. Edgar Santos, 27","Ref.: Rua Coelho Castro / Souza Bandeira",-23.547350,-46.501417
509061,"Av. Prof. Edgar Santos, 148","Ref.: Rua Conselheiro Falcão De Souza -- Salão Testemunha De Jeová",-23.547856,-46.500324
509062,"Av. Prof. Edgar Santos, 703","Ref.: Rua Morfeu/rua Erasmo Mader",-23.550351,-46.495579
509063,"Av. Prof. Edgar Santos, 550","Ref.: Rua Conde Luiz Eduardo Matarazzo",-23.549726,-46.496931
509064,"Av. Prof. Edgar Santos, 906","Ref.: Extra Supermercado",-23.551575,-46.494245
509067,"R. Gabriel Angler, 75","Ref.: Rua Rios Das Antas",-23.549112,-46.490321
509069,"R. Susana Dacre, 74","Ref.: Rua Vidal Prader",-23.547924,-46.490682
509070,"R. Susana Dacre, 66","Ref.: Rua Dr França Alencar",-23.547839,-46.491530
509071,"R. Franca Alencar, 12","Ref.: Rua Susana Dacre",-23.547656,-46.491824
509072,"R. Gabriel Angler, 75","Ref.: Rua Senador Fernandes Tavora",-23.549047,-46.490234
509073,"R. Des. Carneiro Ribeiro, 875","Ref.: Rua Dr. Antonio Bento Ferraz",-23.546300,-46.490938
509074,"Av. Antônio Estevão De Carvalho, 2711","Ref.: Rua Ico / Rua Guaranhus",-23.534126,-46.499783
509075,"R. Adriano Rainaldi, 29","Ref.: Rua Vidal Prader/rua Suzane Dacre",-23.548206,-46.490542
509076,"R. Vidal Prader, 94","Ref.: Rua Adriano Rainaldi",-23.548727,-46.490723
509077,"Av. Hermilo Alves, 1105","Ref.: R Carlos Maria Steimberg / R Dos Continentes",-23.532626,-46.488098
509078,"R. Dr. Campos Moura, 158","R. Dr. Campos Moura, 158 Ref.: Rua Peixoto Werneck",-23.540620,-46.485072
509079,"R. Peixoto Werneck, 77","Ref.: Rua Dr. Campos Moura",-23.540151,-46.486183
509082,"R. Pierre Jannsen, 171","Ref.: Rua Brook Taylor / Ubs Jardim São Nicolau",-23.529759,-46.476153
509083,"Av. Frederick Hoffman, 126","Ref.: Rua Leonhard Euler / Rua Blaise Pascal",-23.530103,-46.476875
509084,"R. Dr. Luiz Aires, 1136","Ref.: Rua Maciel Monteiro -- Cei Ondacaima Junior",-23.535972,-46.491263
509085,"R. Dr. Luiz Aires, 1261","Ref.: Rua Maciel Monteiro",-23.535774,-46.489881
509086,"R. Dr. Luiz Aires, 4045","Ref.: Av. Prof. Engº Ardevan Machado",-23.543211,-46.469493
509087,"Av. José Pinheiro Borges, 69","",-23.538804,-46.423941
509088,"R. Dr. Moacir Tavolaro, 1","Ref.: Rua Benedito Leal",-23.538641,-46.488111
509089,"R. Henrique Jacobs, 600","Ref.: Rua Artur Alvim",-23.540766,-46.492740
509090,"R. José Francisco Lopes, 383","Ref.: Rua Silva Lisboa",-23.545748,-46.496924
509091,"R. José Francisco Lopes, 199","Ref.: Rua Dr. João Priore",-23.545319,-46.498335
509092,"R. Dr. Nelson Madureira, 704","Ref.: Rua Dr. João Priore",-23.546675,-46.499228
509093,"R. Dr. Nelson Madureira, 877","Ref.: Praça Dr. Pedro Conde",-23.547658,-46.497852
509094,"R. Tibaldo Pereira, 144","Ref.: Rua Nelson Madureira / Rua Prof. Thire",-23.547188,-46.496400
509095,"Av. José Pinheiro Borges","Ref.: R. Tucuxi / R. Zorrilho -- Shopping Metrô Itaquera",-23.539219,-46.471451
509096,"R. S. Vitório, 505","Ref.: Rua Rodrigo De Oliveira -- Igreja Nossa Senhora Da Aparecida",-23.547449,-46.495857
509097,"R. S. Vitório, 520","Ref.: Rua Alto Do Araguaia",-23.547713,-46.496034
509098,"R. S. Vitório, 520","Ref.: Rua Alto Araguaia",-23.547713,-46.496034
509099,"R. Dr. Luiz Aires, 3092","Ref.: Neo Química Arena",-23.543560,-46.475903
600487,"R. Min. Godoy, 376","Ref.: R Turiassu",-23.532863,-46.669247
600539,"R. Traipu, 19","Ref.: Av. Gen.olímpio Da Silveira",-23.532470,-46.662127
610774,"R. Margarida, 415","Ref.: R Marta",-23.529214,-46.662180
610820,"Av. Antártica, 213","Ref.: Av Mq. De Sao Vicente",-23.522676,-46.668750
610821,"Av. Lateral Do Viad. Antártica, 62","Ref.: Rua Robert Bosh",-23.522269,-46.668983
610833,"Av. Antártica, 575","Ref.: R Tanabi",-23.528875,-46.676020
610869,"Av. Nicolas Bôer, 510","Ref.: Ac A Av Marques De Sao Vicente",-23.516262,-46.678889
614432,"Baby Bariony C/B","Av. Francisco Matarazzo, 850 Ref.: R Pedro Machado",-23.527608,-46.671511
614455,"Pedro Corazza C/B","Av. Mq. De São Vicente, 2957 Ref.: Pça Pedro Corazza",-23.515143,-46.689654
614508,"Av. Pres. Castelo Branco, 1000","Ref.: Rua Catumbi/avenida Ariston Azevedo",-23.526423,-46.599844
614533,"R. Robert Bosch, 450","Ref.: Sentido B/C",-23.522117,-46.671566
614534,"R. Robert Bosch, 469","Ref.: Sentido Centro / Bairro",-23.521946,-46.671596
614535,"Av. Antártica","Ref.: Viaduto Antártica",-23.522506,-46.668948
614537,"R. Prof. Wilfrides Alves De Lima","R. Prof. Wilfrides Alves De Lima Ref.: Metrô Barra Funda",-23.527350,-46.666781
614539,"Av. Nicolas Bôer","Ref.: Av. Marquês De São Vicente / Viad. Pompéia",-23.519816,-46.679389
614542,"Terminal Barra Funda Lado Norte Plat. A","Ref.: Rua Gustav Willi Borghoff",-23.525149,-46.666532
614543,"Terminal Barra Funda Lado Norte Plat. A","Term. Barra Funda Lado Norte Plat. A Ref.: Rua Gustav Willi Borghoff",-23.525157,-46.666352
614544,"Terminal Barra Funda Lado Norte Plat. A","",-23.525172,-46.666195
614546,"Terminal Barra Funda Lado Norte Plat. A","Term. Barra Funda Lado Norte Plat. A Ref.: Rua Gustav Willi Borghoff",-23.525176,-46.666035
614547,"Av. Antártica, 608","Ref.: Rua Barão De Tefe / Rua Pe. Antonio Tomás",-23.528703,-46.676104
614548,"Comendador Martinelli - C/B","Av. Com. Martinelli, 342",-23.512135,-46.690321
614549,"Comendador Martinelli - B/C","Av. Com. Martinelli, 277",-23.512773,-46.690585
614550,"Pedro Corazza - Plataforma 5","Av. Com. Martinelli, 70 Ref.: R. Ado Benatti",-23.514265,-46.690676
614552,"Av. Nicolas Bôer, 510","",-23.516248,-46.679261
614560,"Parada Extra C/B","Av. Com. Martinelli",-23.506404,-46.689026
614563,"Av. Mário De Andrade","Ref.: Rua Wilfredes Alves De Lima Sentindo Av. Pacaembu E Para Av.francisco Matarazzo",-23.526610,-46.666127
614566,"R. Dr. Bento Teobaldo Ferraz","Ref.: Passagem Sob O Vd Antártica / Av. Jorn.aloysio Biondi",-23.524505,-46.670378
614567,"R. Dr. Edgard Theotonio Santana, 423","Ref.: Ao Lado Da Empresa 'teleperformance'",-23.515934,-46.676078
614568,"Av. Mário De Andrade","Ref.: Av. Antártica / R. Prof. Abrahão Berezin",-23.525749,-46.671321
614570,"Ac. Via Lateral Vd. Pompeia","Ref.: Av. Nicolas Bôer / R. Dois",-23.522048,-46.679609
614571,"R. Júlio Gonzalez, 132","Ref.: Av. Antártica",-23.526144,-46.671425
614572,"R. Tagipuru, 917","Ref.: Rua Deputado Salvador Julianelli",-23.527108,-46.669224
614573,"Av. Mq. De São Vicente, 1771","Ref.: Pça. Pascoal Martins",-23.519327,-46.675348
614574,"R. Gustav Willi Borghoff, 480","Ref.: Igreja Batista Da Água Branca",-23.524638,-46.675270
614578,"Pça. Pascoal Martins, 54","Ref.: R. Josef Kryss",-23.518844,-46.674723
614581,"R. Pe. Antônio Tomás, 144","Ref.: Oposto A Rua Higino Pellegrini",-23.527211,-46.677399
614583,"Terminal Barra Funda Lado Sul Plat. B","",-23.526276,-46.667270
614584,"Parada 2 - Quirino Dos Santos - B/C","Av. Mq. De São Vicente, 355",-23.522158,-46.663299
706304,"Av. Paulista, 900","Ref.: Al Campinas",-23.565900,-46.650929
706308,"Parada Avenida Paulista","Av. Brig. Luís Antônio, 2060 Ref.: Parada Av. Paulista C_b",-23.566211,-46.648198
706309,"Parada Cincinato Braga","Av. Brig. Luís Antônio, 2034 Ref.: Parada Cincinato Braga B_c",-23.565941,-46.647922
706310,"Parada Treze De Maio","Av. Brig. Luís Antônio, 1804 Ref.: Parada Treze De Maio C_b",-23.563945,-46.646421
706311,"Parada Treze De Maio","Av. Brig. Luís Antônio, 1747 Ref.: Parada Treze De Maio B_c",-23.563731,-46.646118
706319,"Parada Treze De Maio","R. Treze De Maio, 1874 Ref.: R Cincinato Braga",-23.569805,-46.644035
706320,"R. Treze De Maio, 1855","Ref.: Pc Amadeu Amaral",-23.569846,-46.643800
706322,"Parada Treze De Maio","R. Treze De Maio, 1483 Ref.: R. Artur Prado",-23.566288,-46.644605
706325,"Parada 14 Bis B/C","Viad. Dr. Plínio De Queiroz, 901",-23.555934,-46.650112
706334,"Parada 14 Bis C/B","Viad. Dr. Plínio De Queiroz, 700",-23.555608,-46.649766
706357,"R. Cincinato Braga, 144","Ref.: Rua Treze De Maio",-23.569313,-46.644804
706361,"R. Rui Barbosa, 333","Ref.: R. Treze De Maio",-23.558383,-46.645243
706367,"R. Antônio Carlos, 196","Ref.: Rua Frei Caneca",-23.557171,-46.657021
706371,"Ponto Provisório","Av. Nove De Julho, 2000",-23.559028,-46.654302
809564,"R. Pe. Adelino, 1119","Ref.: Rua Uriel Gaspar",-23.543841,-46.583066
809671,"R. Serra Da Bocaina, 320","Ref.: Rua Bebedouro",-23.546475,-46.588252
809675,"Av. Álvaro Ramos, 779","Ref.: 778 Av Alcantara Machado",-23.544156,-46.586279
809676,"R. Pe. Adelino, 941","Ref.: Rua Alvaro Ramos",-23.544302,-46.585565
810534,"Av. Ariston De Azevedo, 75","",-23.528195,-46.601933
810536,"Pça. Gen. Humberto Souza Mello, 56","",-23.530694,-46.602342
810550,"R. Herval, 715","Ref.: R Dr Clementino",-23.540606,-46.588469
810556,"R. Serra Da Bocaina, 126","Ref.: Rua Siqueira Bueno",-23.546963,-46.590586
810563,"R. David Zeiger","Ref.: Praça Edmundo Migliaccio",-23.547823,-46.579742
810583,"R. S. Leopoldo, 308","",-23.540884,-46.599837
810586,"R. Paulo Andrighetti, 55","",-23.529035,-46.603469
810588,"Pça. Gen. Humberto Souza Mello, 893","",-23.530340,-46.603067
810590,"Terminal Metrô Belém (sul) Pl. D","",-23.543289,-46.589189
810591,"R. Júlio Cesar Da Silva, 72","",-23.538214,-46.605602
810592,"Pça. Mj. Guilherme Rudge, 59","",-23.537436,-46.588989
810593,"R. Itaqueri, 1122","Ref.: Rua Cassandoca",-23.556723,-46.588605
810601,"R. Herval, 1011","Ref.: R Redenção",-23.540132,-46.585778
810602,"R. Sta. Rita, 56","Ref.: R. Bresser / R. João Boemer",-23.533370,-46.612293
810604,"Av. Cdssa. Elisabeth De Robiano, 1256","Ref.: Rua João Jorge -- Senai",-23.527320,-46.565489
810605,"R. Behring, 236","Ref.: Rua Julio Cesar Da Silva/rua Joaquim Carlos",-23.536282,-46.605720
810606,"R. Pimenta Bueno, 70","Ref.: Av Celso Garcia/ R Conselheiro Cotegipe",-23.537352,-46.588048
810608,"R. Cons. Cotegipe, 101","",-23.538411,-46.592581
810610,"R. Pe. Adelino, 273","Ref.: Largo Ubirajara",-23.545368,-46.591179
910689,"R. Barra Do Tibagi, 1090","Ref.: Vd Engorlando Murgel",-23.525761,-46.647656
910768,"R. Prates, 898","Ref.: Rua Joao Kopke",-23.526231,-46.634803
910776,"Av. Do Estado, 5854","Ref.: Rua Dona Ana Néri",-23.558956,-46.615204
910777,"Luz","",-23.535297,-46.634703
910792,"R. Guarani, 368","Ref.: R. Antonio Coruja",-23.527804,-46.637215
910794,"R. Vítor Airosa, 131","R. Vítor Airosa, 131 Ref.: Rua Tapajós",-23.527741,-46.626775
910795,"R. Guaporé, 385","Ref.: Santuário Das Almas",-23.523561,-46.626543
910800,"Parada Rudge C/B","Av. Rudge, 398 Ref.: R. Javaés",-23.524180,-46.649860
910803,"R. Neves De Carvalho, 780","Ref.: Rua Ubatim/praça Antonio Carlos Cordeiro",-23.518982,-46.650258
910804,"R. Guarani, 56","Ref.: Rua Afonso Pena",-23.528769,-46.634406
910808,"R. Jorge Velho, 122","Ref.: Rua Salvador Leme",-23.527111,-46.632329
910809,"R. Silva Pinto, 387","Ref.: Rua Guarani/rua Da Graça",-23.528020,-46.638926
910810,"R. Visc. De Taunay, 610","Ref.: R. Sérgio Tomás",-23.522070,-46.649443
910811,"R. Anhaia, 955","Ref.: R. Javaés",-23.522139,-46.646257
910813,"Av. Santos Dumont, 1318","Ref.: Centro Esportivo Santana",-23.516163,-46.629538
910816,"R. Júlio Conceição, 569","",-23.527608,-46.641574
910817,"R. Barra Do Tibagi, 810","Ref.: R. Neves De Carvalho",-23.524926,-46.645837
910818,"R. Anhaia, 1321","",-23.519261,-46.647887
910819,"R. José Paulino, 880","Ref.: R. Tte. Pena / R. Júlio Conceição -- Ubs Bom Retiro",-23.526766,-46.641281
910820,"Pça. Da Luz","Ref.: Rua Prates/ Rua Maua",-23.534636,-46.635022
910821,"R. Da Graça, 427","Ref.: Rua Silva Pinto",-23.527451,-46.639807
1009884,"Parada 1/2/3 - Concórdia","Av. Rangel Pestana, 2079",-23.542172,-46.615544
1009889,"R. Visc. De Abaete, 79","",-23.540610,-46.614610
1009966,"Piratininga","Av. Rangel Pestana, 1522 Ref.: Baia Central",-23.544882,-46.619576
1010053,"Brás","",-23.545582,-46.616314
1010054,"Brás","",-23.547751,-46.616127
1010076,"Av. Alcântara Machado, 773","Ref.: Lateral Do Vd. Alcântara Machado",-23.552358,-46.617495
1010082,"R. Da Figueira, 249","",-23.547258,-46.626488
1010092,"Parada Caetano Pinto","Av. Rangel Pestana, 1249 Ref.: Rua Caetano Pinto/rua Prof. Batista De Andrade",-23.546153,-46.622181
1010093,"Parada Piratininga","Av. Rangel Pestana, 1479 Ref.: Rua Monsenhor Andrade",-23.545098,-46.620060
1010097,"R. Dr. Ricardo Gonçalves, 240","Ref.: Rua Alm. Barroso / Rua Xavantes",-23.538669,-46.613832
1010100,"Gasômetro","R. Do Gasômetro, 333 Ref.: Rua Da Alfândega",-23.544272,-46.623178
1010101,"Av. Do Estado","Ref.: Av. Mercúrio / R. Sta. Rosa",-23.540113,-46.627476
1010102,"Av. Do Estado, 2269","Ref.: Rua Joao Teodoro",-23.534749,-46.625052
1010103,"R. Do Hipódromo, 39","Ref.: Av. Rangel Pestana",-23.540900,-46.612637
1010104,"Av. Alcântara Machado, 35","Ref.: Lateral Do Viaduto De Ligação Leste/oeste X Rua Da Figueira",-23.551570,-46.624632
1113267,"Av. Dep. Cantidio Sampaio, 140","Ref.: R. Dep.fernando Ferrari",-23.473512,-46.671080
1113437,"Av. Inajar De Souza, 5476","Ref.: R Montes Pirineus / R. Déia De Campos Lemos",-23.462746,-46.672820
1113554,"R. Parapuã, 1096","Ref.: R Br De S.angelo",-23.475064,-46.690254
1113914,"R. Eduardo Costa, 190","",-23.448298,-46.697022
1113915,"R. Domingos Arevalo, 771","",-23.447419,-46.696996
1113919,"R. Feliciano Malábia, 50","Ref.: Av. Hugo Ítalo Merigo / R Gregorio Pomar",-23.450811,-46.696982
1113942,"Av. Dep. Cantidio Sampaio, 5647","Ref.: R Joao Correia Castro",-23.441784,-46.707442
1114034,"Av. Manoel Bolivar, 313","",-23.457648,-46.699710
1114044,"R. Alfredo Lucio, 170","",-23.458668,-46.695115
1114051,"R. Do Outono, 706","",-23.461325,-46.692919
1114053,"R. Joaquim Ferreira Da Rocha, 1175","Ref.: R. Pirajibe / V.p. Macajá",-23.464974,-46.694209
1114071,"R. Joaquim Ferreira Da Rocha, 738","Ref.: R. Tomás Lopes",-23.467756,-46.690961
1114073,"R. Joaquim Ferreira Da Rocha, 491","Ref.: R.dr.ivo Guida",-23.468798,-46.689397
1114076,"R. Rosalvo José Da Silva, 134","",-23.456784,-46.702963
1114080,"R. Aurélio Brasil Ribeiro, 271","Ref.: R. Nelson Freire Da Rosa",-23.456978,-46.700826
1114085,"R. Domingos Vega, 718","Ref.: Oposto Ao Numeral 715",-23.463160,-46.701279
1114089,"R. Rodolfo Pereira Lima, 156","Ref.: R Domingos F De Medeiros",-23.458250,-46.697494
1114115,"Estr. Lázaro Amâncio De Barros, 309","",-23.466635,-46.694673
1114173,"R. Aparecida Do Tabuado","R. Aparecida Do Tabuado Ref.: R. Pe. Achilles Silvestre",-23.461900,-46.713199
1114189,"R. Raimundo Carneiro, 194","Ref.: R. Eduardo Silva",-23.456102,-46.700521
1114190,"R. Aurélio Brasil Ribeiro, 352","Ref.: R. Raimundo Carneiro",-23.456442,-46.702133
1114208,"R. Rodolfo Pereira Lima, 521","R. Rodolfo Pereira Lima, 521 Ref.: R. Paulo Limoeiro",-23.457514,-46.696333
1114239,"R. Aurélio Brasil Ribeiro, 565","R. Aurélio Brasil Ribeiro, 565 Ref.: R. Rosalvo Jose Da Silva",-23.459034,-46.701768
1114241,"Av. Dep. Cantidio Sampaio, 4306","Ref.: Rua Avoante",-23.452432,-46.699888
1114244,"R. Manoel Nascimento Pinto, 65","Ref.: R Joao Pinto De Oliveira/ R Jose Da Silva Ramos",-23.462127,-46.688563
1114247,"Av. Dep. Cantidio Sampaio, 1111","",-23.467738,-46.677927
1114248,"R. Jorge Pires Ramalho, 345","",-23.461310,-46.698786
1114249,"R. João Pinto De Oliveira, 156","",-23.461631,-46.690894
1114252,"R. Carlos Marighella, 115","R. Carlos Marighella, 115 Ref.: Av. Dep. Cantidio Sampaio",-23.462613,-46.681533
1114253,"R. Henry Charles Potel, 714","Ref.: R. Dr. Mario De Sanctis / R. Anibal Teofilo",-23.471484,-46.677690
1114254,"R. Rosalvo José Da Silva, 137","",-23.456957,-46.702888
1114255,"R. Braço Do Norte, 128","",-23.460761,-46.709564
1114256,"R. Flores De Goiás, 145","",-23.458216,-46.707932
1114257,"R. Lagoa Da Serra, 90","",-23.458966,-46.709415
1114258,"R. Sítio D'abadia, 160","",-23.459512,-46.709792
1114259,"R. Sítio D'abadia, 78","Ref.: R. Aparecida Do Taboado",-23.460389,-46.708628
1114260,"R. Aparecida Do Tabuado, 297","Ref.: Ceu Jardim Paulistano",-23.461272,-46.711172
1114261,"R. Alto Tocantins, 133","",-23.460789,-46.710816
1114262,"R. Pe. Achilles Silvestre, 14","",-23.460799,-46.712544
1114263,"Av. Guilherme De Almeida, 258","Ref.: Emei Theo Dutra / R. Manuel Antônio Fonseca",-23.467164,-46.681042
1114265,"R. Henry Charles Potel, 859","Ref.: Av. Dep. Cantidio Sampaio",-23.470202,-46.677192
1114266,"Av. Dep. Cantidio Sampaio, 789","Ref.: R. Dr. Couto De Barros",-23.470510,-46.676350
1114267,"R. Ilha De Itaparica","",-23.453188,-46.707211
1114269,"R. Talha Mar, 11","Ref.: Av. Dep.cantidio Sampaio / R. Grumixa",-23.452840,-46.699412
1114270,"R. Cirilo Correia, 36","R. Cirilo Correia, 36 Ref.: R. Daniel Cerri / R. Elias Galvão",-23.446670,-46.699579
1114271,"R. Fortunato Devoto, 41","Ref.: R. Frederico Lacroze",-23.449545,-46.696064
1114273,"R. Itaipava, 1","",-23.464761,-46.694758
1114274,"R. Benedito Egídio Barbosa, 45","",-23.459977,-46.698054
1114275,"R. Pajuçara, 161","Ref.: R. Paulo Garcia Aquiline",-23.468041,-46.683132
1114276,"R. Paramirim, 1116","Ref.: R. João Honório",-23.466262,-46.689342
1114277,"R. Rodolfo Pereira Lima, 215","",-23.458033,-46.697546
1114278,"R. Paulo Limoeiro, 8","",-23.457423,-46.696345
1114279,"R. Luís José Junqueira Freire","R. Luís José Junqueira Freire Ref.: Av. Padre Orlando Garcia Da Silveira",-23.472566,-46.683246
1114283,"R. Manoel Aquilino Dos Santos, 1000","",-23.455884,-46.678386
1114285,"R. Classicismo","Ref.: R. Cap. Pena De Oliveira / Av. João Paulo I",-23.477905,-46.685878
1114286,"R. Rosa Alboni, 57","Ref.: Pas. René Saman / Pas. Renato Brogi",-23.456760,-46.684917
1114287,"Av. Dep. Cantidio Sampaio, 140","Ref.: R. Deputado Fernando Ferrari",-23.473473,-46.671130
1114288,"R. Rosa Alboni, 51","Ref.: Pas. Pascoal Bona / Pas. Olivia Serres",-23.455741,-46.683470
1114289,"Estr. Lázaro Amâncio De Barros, 272","Ref.: R. Min.washington De Oliveira",-23.466743,-46.694662
1114296,"R. Emílio Castro, 423","Ref.: R. Delfim Gallo",-23.448241,-46.699265
1114297,"R. Emílio Castro, 422","Ref.: R. Delfim Gallo",-23.448284,-46.699173
1114298,"R. Emílio Castro, 39","",-23.450413,-46.697844
1114299,"R. Emílio Castro, 48","",-23.450362,-46.697927
1114300,"R. Daniel Cerri, 304","Ref.: R. Francisco Margall",-23.447262,-46.698691
1114301,"R. Emílio Castro, 307","Ref.: R. Delfim Gallo / R. Donato Alvarez",-23.449186,-46.699261
1114303,"R. Domingos Vega, 88","Ref.: R. Manoel Algante",-23.467654,-46.697961
1114304,"R. Aparecida Do Tabuado, 1096","Ref.: Estrada Da Cachoeira",-23.457405,-46.705718
1114305,"R. Aparecida Do Tabuado, 1019","Ref.: Estrada Da Cachoeira",-23.457607,-46.705822
1114306,"Estr. Da Cachoeira, 500","Ref.: Praça Sem Denominação",-23.455771,-46.706198
1114308,"Estr. Da Cachoeira, 131","Ref.: Rua Aparecida Do Tabuado",-23.457012,-46.705823
1114309,"Estr. Da Cachoeira, 79","",-23.456675,-46.706011
1114310,"R. Br. De Santo Ângelo, 38","Ref.: Rua Parapuã",-23.475037,-46.689849
1114311,"R. Br. De Santo Ângelo, 55","Ref.: Rua Parapuã",-23.474942,-46.689991
1114312,"R. José Antônio Do Nascimento, 9","Ref.: R. Agenor Alves Meira",-23.459001,-46.678834
1114313,"R. Agenor Alves Meira, 320","Ref.: R. Carlos Schumacker",-23.459005,-46.678041
1114314,"R. Agenor Alves Meira, 598","Ref.: R. José Antônio Do Nascimento",-23.457912,-46.680167
1114315,"R. Parapuã","Ref.: R. Dr.augusto Do Amaral",-23.474838,-46.690242
1114318,"R. Nícia Coutinho Patrício, 490","Ref.: Rua Das Usinas",-23.462998,-46.684952
1114319,"R. Nícia Coutinho Patrício, 515","Ref.: Rua Das Usinas",-23.462989,-46.685015
1114320,"R. Nícia Coutinho Patrício, 89","Ref.: Rua Justino Simão De Oliveira (escadaria)",-23.464975,-46.683523
1114322,"Av. José Da Natividade Saldanha, 108","",-23.473490,-46.684195
1114323,"R. Nortelândia, 204","R. Nortelândia, 204 Ref.: Rua Itatiba Do Sul",-23.452819,-46.687419
1114324,"R. Monte Alegre Do Sul, 1216","Ref.: Avenida Deputado Cantídio Sampaio",-23.439025,-46.708562
1114325,"R. Monte Alegre Do Sul, 1144","Ref.: Avenida Dep. Cant[idio Sampaio",-23.439352,-46.709624
1114326,"R. Braço Do Norte, 50","R. Braço Do Norte, 50 Ref.: Rua Encruzilhada Do Sul",-23.461504,-46.708422
1114327,"R. Feliciano Malábia, 287","",-23.451353,-46.695853
1114328,"R. Feliciano Malábia, 304","",-23.451403,-46.695976
1114331,"R. Geraldo Marino, 98","Ref.: R. Vitantônio Mastrorosa",-23.453644,-46.692462
